Date,Time,Level,Direction,Rate of Increase,Rate of Decrease,Time to Overflow,Time to Low Level,Minimum Level,Maximum Level
2023-11-19,19:59:22,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:59:32,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:59:42,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,19:59:53,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:03,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:13,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:23,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:34,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:44,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:00:54,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:01:04,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:01:14,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:01:25,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:01:35,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:01:45,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:01:55,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:02:06,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:02:16,7.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:02:26,7.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:02:36,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:02:47,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:02:57,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:03:07,7.6,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:03:17,7.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:03:28,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:03:38,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:03:48,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:03:59,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:04:09,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:04:19,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:04:29,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:04:39,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:04:50,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:00,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:10,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:20,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:31,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:41,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:05:51,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:01,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:12,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:22,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:32,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:42,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:06:52,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:07:03,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:07:13,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:07:23,7.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:07:33,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:07:44,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:07:54,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:08:04,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:08:14,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:08:25,7.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:08:35,7.7,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:08:45,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:08:56,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:09:06,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:09:17,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:09:27,7.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:09:37,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:09:48,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:09:58,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:10:08,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:10:19,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:10:29,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:10:39,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:10:49,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:00,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:10,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:20,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:30,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:41,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:11:51,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:01,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:11,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:22,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:32,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:42,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:12:52,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:03,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:13,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:23,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:33,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:43,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:13:54,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:14:04,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:14:14,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:14:25,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:14:36,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:14:47,7.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:14:57,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:15:07,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:15:18,7.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:15:28,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:15:38,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:15:48,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:15:59,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:16:09,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:16:19,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:16:29,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:16:40,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:16:50,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:00,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:10,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:21,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:31,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:41,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:17:51,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:02,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:12,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:22,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:32,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:42,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:18:53,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:19:03,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:19:13,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:19:24,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:19:34,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:19:44,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:19:54,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:20:04,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:20:15,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:20:25,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:20:35,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:20:45,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:20:56,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:21:06,7.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:21:16,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:21:26,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:21:37,7.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:21:47,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:21:57,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:07,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:18,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:28,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:38,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:48,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:22:59,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:23:09,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:23:19,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:23:30,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:23:40,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:23:51,7.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:24:01,8.0,increasing,10.80 ft/hour,0.00 ft/hour,20,Not Ready,8,2
2023-11-19,20:24:11,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:24:22,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:24:32,8.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:24:43,8.1,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,20,8,2
2023-11-19,20:24:53,8.0,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:04,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:14,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:25,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:35,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:46,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:25:56,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:26:07,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:26:17,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:26:27,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:26:38,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:26:48,8.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,20:26:59,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:27:09,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:27:19,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:27:29,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:27:40,8.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,20:33:12,7.9,,,,,,8,2
2023-11-19,20:33:22,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:33:33,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:33:43,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:33:54,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:04,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:15,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:25,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:35,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:45,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:34:56,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:35:07,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:35:17,7.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:35:56,7.8,,,,,,8,2
2023-11-19,20:36:06,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:36:17,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:36:27,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:36:37,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:36:48,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:36:58,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:37:08,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:37:19,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:37:29,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:37:39,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:37:50,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:00,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:10,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:21,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:31,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:42,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:38:52,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:02,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:13,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:23,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:34,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:44,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:39:54,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:05,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:15,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:25,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:36,7.8,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:46,7.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:40:56,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:41:07,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:41:17,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:41:28,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:41:38,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:41:48,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:41:59,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:42:09,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:42:19,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:42:30,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:42:40,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:42:51,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:43:02,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:43:12,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:43:23,7.7,increasing,1.20 ft/hour,0.00 ft/hour,Warning,Not Ready,8,2
2023-11-19,20:44:07,7.7,,,,,,8,2
2023-11-19,20:44:18,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:44:28,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:44:39,7.7,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:47:12,7.6,,,,,,8,2
2023-11-19,20:47:23,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:47:33,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:47:44,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:48:15,7.6,,,,,,8,2
2023-11-19,20:48:25,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:48:35,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:48:46,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:48:56,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:07,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:17,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:27,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:38,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:48,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:49:59,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:50:09,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:50:20,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:50:30,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:50:41,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:50:51,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:02,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:12,7.6,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:23,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:33,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:44,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:51:54,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:05,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:15,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:26,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:36,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:47,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:52:57,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:53:08,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:53:18,7.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,20:53:29,7.5,increasing,1.20 ft/hour,0.00 ft/hour,01,Not Ready,8,2
